distance_overtaker;distance_stationary;direction;way_id;course;speed;time;geometry
1,54;;1;191502323,0;1,0825046892998171;4,722222222222222;2022-08-04 14:52:04+00:00;POINT (14.325346973 51.742393994)
0,75;1,78;1;191502323,0;1,070993195685363;4,805555555555555;2022-08-04 14:52:06+00:00;POINT (14.325422125 51.742481301)
1,29;;1;191502323,0;1,0597428033270078;5,027777777777778;2022-08-04 14:52:10+00:00;POINT (14.325595275 51.742682454)
1,17;;1;191502323,0;1,060278444874445;5,222222222222222;2022-08-04 14:52:15+00:00;POINT (14.32580041 51.7429248)
1,05;2,2600000000000002;1;191502323,0;1,0707738077983875;5,277777777777778;2022-08-04 14:52:18+00:00;POINT (14.32591824 51.743064909)
1,72;2,67;1;191502323,0;1,0600627221788983;5,361111111111112;2022-08-04 14:52:21+00:00;POINT (14.326045377 51.743212575)
2,38;1,3;1;191502327,0;1,0109477607643762;5,888888888888888;2022-08-04 14:52:28+00:00;POINT (14.326370094 51.743564665)
2,06;;1;191502327,0;1,030064875660246;5,666666666666666;2022-08-04 14:52:38+00:00;POINT (14.326804608 51.743993418)
2,2800000000000002;1,54;1;833603076,0;1,2196605159031655;5,277777777777778;2022-08-04 14:52:51+00:00;POINT (14.327358081 51.744403243)
1,28;;1;807714320,0;1,2173308504176032;5,222222222222222;2022-08-04 14:52:52+00:00;POINT (14.327169243 51.744623959)
2,34;1,9000000000000001;-1;178071518,0;1,1535317358743522;4,388888888888889;2022-08-04 15:04:36+00:00;POINT (14.336129727 51.767610919)
0,47000000000000003;;-1;225233694,0;1,2168505358074544;4,972222222222221;2022-08-04 15:04:42+00:00;POINT (14.336321503 51.767900348)
1,36;;1;225232993,0;1,879151325193443;5,277777777777778;2022-08-04 15:12:08+00:00;POINT (14.3510635 51.782669077)
1,6400000000000001;2,33;1;225232758,0;1,8596224871270284;5,138888888888888;2022-08-04 15:12:30+00:00;POINT (14.350570471 51.783682285)
1,48;;1;178071536,0;1,8525015437788914;5,027777777777778;2022-08-04 15:12:59+00:00;POINT (14.349960432 51.784968272)
0,88;1,55;1;178071536,0;1,8461366770627192;5,222222222222222;2022-08-04 15:13:03+00:00;POINT (14.349873593 51.78515268)
1,73;;1;178071536,0;1,830076855417568;5,277777777777778;2022-08-04 15:13:05+00:00;POINT (14.349834605 51.785248133)
1,62;;1;178071536,0;1,8083614688642538;5,416666666666667;2022-08-04 15:13:07+00:00;POINT (14.349797825 51.785342457)
2,2800000000000002;;1;178071536,0;1,806522589964353;5,416666666666667;2022-08-04 15:13:17+00:00;POINT (14.349607522 51.785832398)
1,58;1,85;1;178071536,0;1,7850320018186965;5,416666666666667;2022-08-04 15:13:20+00:00;POINT (14.34955916 51.78597599)
2,64;;1;178071536,0;1,7729089448343434;5,416666666666667;2022-08-04 15:13:26+00:00;POINT (14.349460786 51.786268074)
1,92;;1;225232757,0;1,7581036658555265;5,277777777777778;2022-08-04 15:13:32+00:00;POINT (14.349374733 51.786552714)
2,15;2,0100000000000002;-1;16353113,0;0,4266141451905528;3,611111111111111;2022-08-04 15:15:28+00:00;POINT (14.3555476 51.787675399)
1,4000000000000001;2,5100000000000002;-1;16353113,0;1,3319440044021928;3,5833333333333335;2022-08-04 15:15:33+00:00;POINT (14.355703873 51.787775918)
2,17;2,1;1;225232993,0;1,8471461755020728;5,694444444444445;2022-08-05 10:31:50+00:00;POINT (14.350886088 51.783034416)
1,62;1,83;1;225232993,0;1,8549930012861138;5,666666666666666;2022-08-05 10:31:52+00:00;POINT (14.350837106 51.783135284)
2,08;;1;225232758,0;1,8184978175610613;5,5;2022-08-05 10:32:02+00:00;POINT (14.350606476 51.783608444)
1,78;1,77;1;178071536,0;1,7978154913920044;5,444444444444445;2022-08-05 10:32:35+00:00;POINT (14.349853854 51.785198766)
2,5500000000000003;;1;128366375,0;3,5109936841694953;5,638888888888889;2022-08-05 05:13:16+00:00;POINT (14.339542293 51.769236634)
0,9400000000000001;;1;225079639,0;4,596866684392736;5,305555555555556;2022-08-05 05:14:51+00:00;POINT (14.335577511 51.765925517)
0,02;;-1;16353113,0;0,16346422161621005;1,4166666666666665;2022-08-07 18:31:48+00:00;POINT (14.354638495 51.787475248)
0,03;;-1;16353113,0;0,1740480727332288;1,6388888888888888;2022-08-07 18:31:50+00:00;POINT (14.354688944 51.787486956)
0,03;;-1;16353113,0;0,7385046570548647;1,8333333333333333;2022-08-07 18:31:51+00:00;POINT (14.35472693 51.787495772)
0,03;;-1;16353113,0;0,601244459762247;2,0277777777777777;2022-08-07 18:31:52+00:00;POINT (14.354831488 51.787520039)
0,01;;-1;16353113,0;1,1504447720263498;3,5833333333333335;2022-08-07 18:32:18+00:00;POINT (14.355690115 51.788217671)
0,01;0,8200000000000001;-1;16353113,0;1,2694044939801064;3,7777777777777777;2022-08-07 18:32:22+00:00;POINT (14.355684914 51.788364117)
0,01;;-1;150746927,0;1,810883120567536;3,416666666666667;2022-08-07 18:32:58+00:00;POINT (14.355212342 51.789284837)
0,01;0,99;-1;150746927,0;2,060705011841949;2,888888888888889;2022-08-07 18:33:04+00:00;POINT (14.354933012 51.789277512)
0,01;;-1;150746927,0;2,7398876729507777;2,361111111111111;2022-08-07 18:33:16+00:00;POINT (14.354287025 51.789251073)
0,01;;-1;150746927,0;2,9596996749347;1,6666666666666665;2022-08-07 18:33:22+00:00;POINT (14.3542411 51.789247499)
0,01;;1;150746927,0;1,0497563784129464;5,777777777777778;2022-08-07 18:34:28+00:00;POINT (14.358147995 51.79078758)
0,01;0,92;1;150746927,0;1,0318403991082996;5,555555555555555;2022-08-07 18:34:31+00:00;POINT (14.358281712 51.790902195)
0,01;;1;;;;2022-08-07 18:35:11+00:00;POINT (14.3593226 51.7919668)
2,0;1,23;1;225233694,0;4,291893435952853;4,777777777777778;2022-08-08 05:13:58+00:00;POINT (14.336348899 51.767940215)
2,17;;1;326165455,0;4,2788347079565066;5,0;2022-08-08 05:14:01+00:00;POINT (14.336254448 51.767800149)
1,73;;1;178071518,0;4,263079271732904;4,444444444444445;2022-08-08 05:14:06+00:00;POINT (14.336128756 51.767609446)
2,7;1,17;1;129138627,0;1,6983992682703786;5,194444444444444;2022-08-08 14:21:09+00:00;POINT (14.335973123 51.763569029)
2,1;;1;129138627,0;1,6541825734015791;4,527777777777778;2022-08-08 14:21:11+00:00;POINT (14.335946793 51.763653599)
2,2;;-1;128366375,0;0,1781108501660213;5,249999999999999;2022-08-08 14:24:08+00:00;POINT (14.340969854 51.769460281)
1,45;;-1;128366375,0;0,18558103389748223;4,916666666666666;2022-08-08 14:24:12+00:00;POINT (14.34126307 51.769494441)
1,71;;-1;128366375,0;0,23344930662730468;5,333333333333333;2022-08-08 14:24:17+00:00;POINT (14.341660826 51.769542629)
0,45;2,62;-1;178251799,0;3,578306844628712;3,5833333333333335;2022-08-08 06:04:11+00:00;POINT (14.360140591 51.794197237)
1,45;2,42;-1;150746926,0;3,408252434289896;4,944444444444445;2022-08-08 06:06:43+00:00;POINT (14.349489499 51.792229192)
0,37;1,3900000000000001;-1;150746926,0;3,4122848429937043;4,944444444444445;2022-08-08 06:06:45+00:00;POINT (14.349341159 51.792201099)
1,55;;-1;178251801,0;4,541003232892453;4,333333333333333;2022-08-08 06:07:08+00:00;POINT (14.348478785 51.791643922)
1,72;;-1;178251801,0;4,729150075323292;4,361111111111111;2022-08-08 06:07:13+00:00;POINT (14.348512734 51.791428221)
2,24;1,9000000000000001;-1;178251801,0;4,798392173671813;4,611111111111112;2022-08-08 06:07:28+00:00;POINT (14.348623581 51.790723921)
0,84;2,69;-1;178251801,0;4,79231633347977;4,555555555555555;2022-08-08 06:07:29+00:00;POINT (14.348631116 51.790676044)
1,16;1,81;-1;178251801,0;4,800233146966816;4,916666666666666;2022-08-08 06:07:51+00:00;POINT (14.348798619 51.789614826)
0,99;2,11;-1;178251801,0;4,804791248841324;4,916666666666666;2022-08-08 06:07:53+00:00;POINT (14.348814284 51.789517637)
1,07;1,7;-1;129648922,0;3,40449264601525;5,388888888888888;2022-08-08 06:15:11+00:00;POINT (14.323624344 51.785790249)
1,35;1,44;-1;129648922,0;3,364245702530111;5,055555555555555;2022-08-08 06:15:18+00:00;POINT (14.323109723 51.78570158)
1,06;1,47;-1;129648922,0;3,3687294533784846;5,027777777777778;2022-08-08 06:15:24+00:00;POINT (14.322655163 51.785623271)
1,25;1,47;-1;129648922,0;3,3849470527880157;5,055555555555555;2022-08-08 06:15:29+00:00;POINT (14.32226226 51.785555535)
1,03;1,56;-1;129648922,0;3,3764099492848114;5,305555555555556;2022-08-08 06:15:35+00:00;POINT (14.321773152 51.78547116)
1,08;1,27;-1;129648922,0;3,393175931145319;5,444444444444445;2022-08-08 06:15:40+00:00;POINT (14.321361025 51.785400066)
1,1;1,2;-1;127682676,0;3,4294180421288316;4,694444444444444;2022-08-08 06:16:03+00:00;POINT (14.319621239 51.785095321)
1,22;1,36;-1;127682676,0;3,4556286987035816;4,555555555555555;2022-08-08 06:16:07+00:00;POINT (14.319363062 51.785039757)
1,77;2,12;-1;372996059,0;5,380609577527593;5,138888888888888;2022-08-08 06:19:58+00:00;POINT (14.320169159 51.778761663)
1,43;1,75;-1;372996059,0;5,385484631194264;5,138888888888888;2022-08-08 06:19:59+00:00;POINT (14.320218107 51.778724891)
0,73;1,02;-1;372996059,0;5,387749370431651;5,194444444444444;2022-08-08 06:20:01+00:00;POINT (14.320315725 51.778651557)
1,17;1,67;-1;372996059,0;5,404517795753112;5,194444444444444;2022-08-08 06:20:04+00:00;POINT (14.320460452 51.778542831)
1,49;1,6600000000000001;-1;372996059,0;5,399084934857504;5,333333333333333;2022-08-08 06:20:20+00:00;POINT (14.32126751 51.77794125)
1,28;1,42;-1;372996059,0;5,432663324336623;5,555555555555555;2022-08-08 06:20:23+00:00;POINT (14.321443112 51.777813672)
0,87;1,72;-1;372996059,0;5,41941103932623;5,277777777777778;2022-08-08 06:20:26+00:00;POINT (14.321603604 51.777698892)
1,92;1,32;-1;372996059,0;5,416104338525401;5,222222222222222;2022-08-08 06:20:27+00:00;POINT (14.321655015 51.777662123)
1,44;2,43;-1;179186384,0;5,28683513121304;5,305555555555556;2022-08-08 06:20:48+00:00;POINT (14.322672263 51.776848357)
;2,22;-1;179186384,0;5,261042306461217;5,361111111111112;2022-08-08 06:20:54+00:00;POINT (14.322921918 51.776600835)
1,23;1,52;-1;179186384,0;5,267637905704504;5,277777777777778;2022-08-08 06:20:56+00:00;POINT (14.323000114 51.776520174)
2,46;1,45;-1;127686528,0;5,130119923281367;5,083333333333333;2022-08-08 06:21:32+00:00;POINT (14.32423743 51.77501563)
1,84;;-1;127686528,0;5,059380681500485;5,138888888888888;2022-08-08 06:21:35+00:00;POINT (14.32432159 51.774890607)
2,64;1,1300000000000001;-1;209044724,0;5,382984970639558;5,138888888888888;2022-08-08 06:21:59+00:00;POINT (14.325428987 51.773888458)
0,49;1,6400000000000001;-1;209044724,0;5,35598891590141;5,583333333333334;2022-08-08 06:22:03+00:00;POINT (14.325633852 51.773716885)
;1,32;-1;209044724,0;5,336802511434236;5,361111111111112;2022-08-08 06:22:05+00:00;POINT (14.325723832 51.773641525)
1,32;;-1;209044724,0;5,340841552389201;5,333333333333333;2022-08-08 06:22:06+00:00;POINT (14.325769442 51.773603324)
2,0300000000000002;1,8900000000000001;-1;209044724,0;5,346047869547901;5,277777777777778;2022-08-08 06:22:08+00:00;POINT (14.325858362 51.77352885)
1,18;;-1;209044724,0;5,344972746728672;5,277777777777778;2022-08-08 06:22:10+00:00;POINT (14.325947678 51.773454043)
1,37;1,93;1;150746928,0;1,1535057304684975;4,638888888888888;2022-08-08 14:04:33+00:00;POINT (14.357156999 51.795470447)
1,03;1,6;1;150746928,0;1,2333524493521357;4,5;2022-08-08 14:04:39+00:00;POINT (14.357252053 51.795699278)
2,17;2,18;1;150746928,0;1,8748969106087818;3,2777777777777777;2022-08-08 14:06:03+00:00;POINT (14.355955377 51.799111407)
1,53;2,35;1;150746928,0;1,965051544054699;3,8333333333333335;2022-08-08 14:06:07+00:00;POINT (14.355871098 51.799300673)
2,04;1,86;1;58649589,0;1,8926287576773433;3,4722222222222223;2022-08-08 14:07:13+00:00;POINT (14.354804388 51.802565873)
0,9500000000000001;2,0300000000000002;1;58649589,0;1,8314123813611944;3,7222222222222223;2022-08-08 14:07:14+00:00;POINT (14.354786092 51.802611257)
2,2800000000000002;2,4;-1;150750405,0;3,9616586409854553;4,861111111111111;2022-08-08 14:10:51+00:00;POINT (14.343175319 51.801590076)
2,21;1,85;-1;150750405,0;3,9552476975770294;4,777777777777778;2022-08-08 14:10:54+00:00;POINT (14.343046411 51.80149777)
2,61;1,77;1;117852735,0;3,9763253408216643;5,166666666666667;2022-08-08 14:12:08+00:00;POINT (14.339289426 51.798812437)
0,79;1,58;1;117852735,0;3,977285271910261;5,055555555555555;2022-08-08 14:12:10+00:00;POINT (14.339191158 51.798743483)
2,41;2,39;-1;622407176,0;4,173383834413187;4,666666666666667;2022-08-08 14:12:33+00:00;POINT (14.338189304 51.797916919)
1,95;2,0100000000000002;-1;622407176,0;4,264532258335189;4,527777777777778;2022-08-08 14:12:36+00:00;POINT (14.338143926 51.7977777)
;1,8900000000000001;-1;622407176,0;4,331580477813953;4,583333333333333;2022-08-08 14:12:38+00:00;POINT (14.338129014 51.797679768)
0,62;1,82;-1;622407176,0;4,358269005537899;4,611111111111112;2022-08-08 14:12:39+00:00;POINT (14.338124514 51.797629882)
2,21;0,74;-1;622407176,0;4,379469519961874;5,555555555555555;2022-08-08 14:14:54+00:00;POINT (14.3374704 51.791124619)
1,42;;-1;622407176,0;4,368088576975469;5,583333333333334;2022-08-08 14:14:55+00:00;POINT (14.337426008 51.79106299)
2,21;1,6600000000000001;-1;622407176,0;4,26810459824817;5,388888888888888;2022-08-08 14:14:59+00:00;POINT (14.337266627 51.790862847)
0,6900000000000001;1,92;-1;622407176,0;4,2510178248711465;4,75;2022-08-08 14:15:03+00:00;POINT (14.337122588 51.790681971)
2,19;2,45;-1;622407176,0;4,269875060241393;5,083333333333333;2022-08-08 14:15:08+00:00;POINT (14.336960236 51.790478097)
0,88;2,22;-1;622407176,0;4,2610262409337825;5,0;2022-08-08 14:15:12+00:00;POINT (14.336837985 51.790301525)
2,41;2,27;1;622407176,0;1,4998739999754809;3,6666666666666665;2022-08-08 14:17:54+00:00;POINT (14.337657156 51.792525694)
1,6400000000000001;;1;622407176,0;1,5158898393234819;4,0;2022-08-08 14:17:56+00:00;POINT (14.337666957 51.792626375)
2,48;1,97;1;622407176,0;1,379489740286247;3,555555555555556;2022-08-08 14:19:12+00:00;POINT (14.338018798 51.79645802)
1,8900000000000001;2,02;1;622407176,0;1,4031059649279074;3,6944444444444446;2022-08-08 14:19:15+00:00;POINT (14.338029552 51.796577222)
2,15;2,59;-1;117852735,0;0,846238944858569;3,6944444444444446;2022-08-08 14:20:07+00:00;POINT (14.339260271 51.798791979)
1,3800000000000001;2,5;-1;117852733,0;0,990311511287571;4,527777777777778;2022-08-08 14:20:14+00:00;POINT (14.339718326 51.799114867)
1,04;1,42;1;150750405,0;0,7621585808083682;3,3888888888888884;2022-08-08 14:20:51+00:00;POINT (14.341486775 51.800380964)
1,31;1,3900000000000001;1;150750405,0;0,7789123453641122;3,333333333333333;2022-08-08 14:20:56+00:00;POINT (14.341689624 51.800526218)
1,82;1,28;1;150750405,0;0,8717163886145562;3,944444444444444;2022-08-08 14:20:59+00:00;POINT (14.34186355 51.800650761)
1,44;1,42;1;150750405,0;0,8252391432985732;3,8055555555555554;2022-08-08 14:21:00+00:00;POINT (14.34190992 51.800683965)
2,12;0,45;-1;58649589,0;4,920929646059232;5,249999999999999;2022-08-08 14:24:52+00:00;POINT (14.354644481 51.803007227)
1,53;0,9500000000000001;-1;58649589,0;4,914669499098179;5,166666666666667;2022-08-08 14:24:59+00:00;POINT (14.354757508 51.802685353)
2,2600000000000002;0,96;-1;58649589,0;4,9401638725479105;5,444444444444445;2022-08-08 14:25:29+00:00;POINT (14.355320569 51.801285472)
1,07;1,87;-1;58649589,0;4,949747126404761;5,5;2022-08-08 14:25:32+00:00;POINT (14.355382258 51.801132452)
1,2;1,56;-1;150746928,0;4,86417468037703;5,111111111111111;2022-08-08 14:25:39+00:00;POINT (14.355465614 51.800804912)
1,59;1,73;-1;150746928,0;4,7947074345550025;4,944444444444445;2022-08-08 14:25:41+00:00;POINT (14.355450809 51.800725446)
1,3;1,8900000000000001;-1;150746928,0;4,914004528653169;4,777777777777778;2022-08-08 14:26:14+00:00;POINT (14.355911682 51.799209533)
1,98;1,5;-1;150746928,0;4,907864809410503;4,833333333333333;2022-08-08 14:26:16+00:00;POINT (14.355948408 51.799127057)
2,7800000000000002;1,18;-1;150746928,0;4,871069079988258;4,055555555555555;2022-08-08 14:26:54+00:00;POINT (14.356606792 51.797477011)
1,95;1,68;-1;150746928,0;4,877308981129988;4,222222222222222;2022-08-08 14:26:57+00:00;POINT (14.356651062 51.797347561)
2,0100000000000002;2,81;-1;150746928,0;4,342948505363892;4,833333333333333;2022-08-08 14:27:39+00:00;POINT (14.357140287 51.795443789)
1,6600000000000001;0,93;1;39538492,0;4,346699566992278;4,388888888888889;2022-08-08 14:27:44+00:00;POINT (14.357010018 51.795222129)
2,77;2,15;1;178251799,0;0,2474065301225781;4,416666666666667;2022-08-08 14:29:04+00:00;POINT (14.3572866 51.793647692)
1,51;2,5100000000000002;1;178251799,0;0,2453423292162445;4,638888888888888;2022-08-08 14:29:06+00:00;POINT (14.357411533 51.793669434)
1,8900000000000001;2,46;1;178251799,0;0,2858159909712175;4,833333333333333;2022-08-08 14:29:22+00:00;POINT (14.358556315 51.793867045)
1,44;2,02;1;178251799,0;0,2763447872523449;4,75;2022-08-08 14:29:24+00:00;POINT (14.35871059 51.793893172)
1,12;1,62;-1;127632411,0;6,131764031935062;4,527777777777778;2022-08-08 14:34:34+00:00;POINT (14.351389707 51.786991043)
1,87;1,44;-1;127632411,0;6,133159248139107;4,833333333333333;2022-08-08 14:34:37+00:00;POINT (14.351621254 51.786990122)
1,41;1,49;-1;127632411,0;6,1133319587706;4,75;2022-08-08 14:34:39+00:00;POINT (14.351766393 51.786989304)
1,69;1,54;1;178251801,0;1,7333046315797889;4,805555555555555;2022-08-08 14:36:34+00:00;POINT (14.349047519 51.788070231)
1,49;1,3900000000000001;1;178251801,0;1,7303962149142667;4,75;2022-08-08 14:36:35+00:00;POINT (14.34904074 51.788112305)
1,99;1,71;1;178251801,0;1,6667189243528044;4,833333333333333;2022-08-08 14:36:43+00:00;POINT (14.348981337 51.788480975)
1,58;1,52;1;178251801,0;1,6206645723145794;4,833333333333333;2022-08-08 14:36:48+00:00;POINT (14.348945719 51.788702035)
1,85;2,37;1;178251801,0;1,663450271729669;5,0;2022-08-08 14:37:43+00:00;POINT (14.34852362 51.791359049)
;2,62;1;150746926,0;0,1966338549845119;4,611111111111112;2022-08-08 14:38:33+00:00;POINT (14.350984413 51.792503872)
0,91;2,06;1;150746926,0;0,18554804717461948;4,611111111111112;2022-08-08 14:38:34+00:00;POINT (14.351048844 51.79251542)
1,94;1,77;1;150746926,0;0,2592721510422616;5,0;2022-08-08 14:39:08+00:00;POINT (14.353510502 51.792964649)
1,18;1,49;1;150746926,0;0,23111265982473483;4,944444444444445;2022-08-08 14:39:14+00:00;POINT (14.353932532 51.793044706)
2,62;2,31;1;150746926,0;0,25724913990627496;5,055555555555555;2022-08-08 14:39:34+00:00;POINT (14.355337326 51.79330519)
1,41;1,61;1;178251799,0;0,21872344012945302;4,666666666666667;2022-08-08 14:39:47+00:00;POINT (14.356223419 51.793462667)
1,72;1,51;1;178251799,0;0,21449380922017;4,555555555555555;2022-08-08 14:39:48+00:00;POINT (14.356283972 51.793473205)
1,98;1,94;-1;409102282,0;4,412102988183963;4,777777777777778;2022-08-08 14:40:57+00:00;POINT (14.36037646 51.793735482)
1,71;;-1;409102282,0;4,388757115043436;4,916666666666666;2022-08-08 14:41:03+00:00;POINT (14.3602607 51.793521691)
1,6;1,7;1;178899323,0;5,897086711646054;0,0;2022-08-08 10:01:42+00:00;POINT (14.332393769 51.765512435)
1,9000000000000001;;1;178899323,0;5,897086711646054;0,0;2022-08-08 10:01:45+00:00;POINT (14.332393769 51.765512435)
2,16;1,43;1;178899323,0;6,1486431111311;3,2499999999999996;2022-08-08 10:01:52+00:00;POINT (14.332556584 51.765448095)
1,23;2,2800000000000002;1;178899323,0;6,157928262751709;3,333333333333333;2022-08-08 10:01:53+00:00;POINT (14.332556512 51.765447574)
1,3;;1;225079641,0;6,160201728635357;4,305555555555555;2022-08-08 10:02:28+00:00;POINT (14.335206621 51.765240084)
2,11;1,84;1;225079640,0;6,100136222427972;4,944444444444445;2022-08-08 10:02:35+00:00;POINT (14.335737394 51.765188339)
1,09;2,35;1;225079640,0;6,057028335232964;4,75;2022-08-08 10:02:41+00:00;POINT (14.336181208 51.765140302)
2,19;1,73;1;225079830,0;5,494981003410782;5,249999999999999;2022-08-08 10:03:26+00:00;POINT (14.338982438 51.764231062)
1,76;1,72;1;225079830,0;5,591553910647982;4,833333333333333;2022-08-08 10:03:30+00:00;POINT (14.339271714 51.764086027)
2,04;1,6500000000000001;1;117869090,0;5,366362105777712;5,5;2022-08-08 10:03:48+00:00;POINT (14.340570604 51.763403906)
1,34;1,54;1;117869090,0;5,152026946986549;5,472222222222222;2022-08-08 10:03:52+00:00;POINT (14.340770239 51.763253616)
2,27;1,11;-1;117869090,0;1,7877428472128942;4,666666666666667;2022-08-08 10:04:17+00:00;POINT (14.340840018 51.763175088)
1,8900000000000001;1,59;-1;117869090,0;1,8864014229062276;4,444444444444445;2022-08-08 10:04:19+00:00;POINT (14.340786504 51.763235311)
1,87;1,52;-1;117869090,0;2,3767083920885854;4,388888888888889;2022-08-08 10:04:32+00:00;POINT (14.340233194 51.763592095)
0,74;1,86;-1;117869090,0;2,4555148947380343;4,583333333333333;2022-08-08 10:04:33+00:00;POINT (14.340178374 51.763621029)
2,22;1,94;-1;225079830,0;2,4245265738688757;5,111111111111111;2022-08-08 10:04:42+00:00;POINT (14.339626749 51.763904849)
2,05;1,27;-1;225079830,0;2,2964016044141213;5,166666666666667;2022-08-08 10:04:45+00:00;POINT (14.339448587 51.763995767)
2,36;1,54;-1;225079830,0;2,2903453119097015;5,138888888888888;2022-08-08 10:04:48+00:00;POINT (14.339271573 51.764086099)
2,23;1,0;-1;225079830,0;2,278288577436924;5,166666666666667;2022-08-08 10:04:50+00:00;POINT (14.339150419 51.764147926)
2,2600000000000002;0,5700000000000001;-1;225079830,0;2,437619684851487;5,444444444444445;2022-08-08 10:05:03+00:00;POINT (14.338302528 51.764543036)
1,92;0,75;-1;225079830,0;2,4543936952265537;5,361111111111112;2022-08-08 10:05:04+00:00;POINT (14.33823895 51.764572209)
1,68;;-1;779677958,0;2,6551013232181457;5,166666666666667;2022-08-08 10:05:26+00:00;POINT (14.336653396 51.765058881)
2,25;1,79;-1;128366364,0;0,8172310490916477;5,0;2022-08-08 10:07:01+00:00;POINT (14.337192191 51.768679984)
1,55;2,13;-1;128366364,0;0,6383040829673938;4,694444444444444;2022-08-08 10:07:03+00:00;POINT (14.337304065 51.768712681)
2,5;1,93;-1;128366375,0;0,3607476881483143;5,333333333333333;2022-08-08 10:07:16+00:00;POINT (14.33830806 51.768958539)
1,35;1,86;-1;128366375,0;0,3676668714349206;5,333333333333333;2022-08-08 10:07:19+00:00;POINT (14.338529641 51.769009947)
2,27;1,28;-1;128366375,0;0,37155441781081283;5,333333333333333;2022-08-08 10:07:31+00:00;POINT (14.33943209 51.769213057)
1,98;1,07;-1;128366375,0;0,34916079631017427;5,305555555555556;2022-08-08 10:07:34+00:00;POINT (14.339651892 51.769260674)
1,52;;1;225232991,0;1,8843293680182596;2,5833333333333335;2022-08-08 10:24:35+00:00;POINT (14.351916192 51.780919518)
0,67;1,76;1;178071536,0;1,8022737604332981;4,805555555555555;2022-08-08 10:26:23+00:00;POINT (14.349686844 51.785627147)
0,74;1,68;1;178071536,0;1,8065693647883068;4,916666666666666;2022-08-08 10:26:26+00:00;POINT (14.349631673 51.785768675)
1,5;1,97;1;178071536,0;1,8099001511328119;4,944444444444445;2022-08-08 10:26:27+00:00;POINT (14.349613624 51.785814977)
2,14;0,68;-1;156821262,0;3,383500698436889;5,777777777777778;2022-08-09 15:02:32+00:00;POINT (14.340478518 51.786121582)
2,0100000000000002;;-1;156821262,0;3,3867197837092666;5,694444444444445;2022-08-09 15:02:34+00:00;POINT (14.340316392 51.786096067)
1,92;;-1;129648922,0;3,379090425950024;5,166666666666667;2022-08-09 15:07:01+00:00;POINT (14.322812166 51.785650318)
1,71;;-1;129648922,0;3,401439890620587;5,666666666666666;2022-08-09 15:07:26+00:00;POINT (14.320826003 51.785307771)
1,78;1,0;1;127682676,0;0,3194566887046326;4,75;2022-08-09 15:26:10+00:00;POINT (14.319007633 51.784963264)
1,77;1,44;1;129648922,0;0,269530847319634;5,194444444444444;2022-08-09 15:26:39+00:00;POINT (14.321058746 51.78534792)
1,3800000000000001;;1;129648922,0;0,23905268619083248;5,305555555555556;2022-08-09 15:26:48+00:00;POINT (14.321783217 51.785472896)
2,35;1,57;1;129648922,0;0,22562272666258648;5,027777777777778;2022-08-09 15:26:52+00:00;POINT (14.322102297 51.78552794)
1,95;;1;129648922,0;0,20860995524584675;5,333333333333333;2022-08-09 15:26:56+00:00;POINT (14.322418805 51.78558254)
1,69;1,34;1;129648922,0;0,2705328408432038;5,805555555555555;2022-08-09 15:27:09+00:00;POINT (14.323489793 51.785767057)
1,25;;1;129648922,0;0,2698286004900243;5,722222222222222;2022-08-09 15:27:39+00:00;POINT (14.325978192 51.78619311)
2,0100000000000002;;1;129648922,0;0,28430296504266356;5,194444444444444;2022-08-09 15:27:45+00:00;POINT (14.326442328 51.786272294)
1,27;;-1;178065891,0;4,852819568263555;4,944444444444445;2022-08-09 15:30:20+00:00;POINT (14.337313232 51.787283226)
2,15;;1;156821262,0;0,2568060008091936;5,361111111111112;2022-08-09 15:31:33+00:00;POINT (14.340870603 51.786183287)
2,69;;1;156821262,0;0,26351382472338347;5,305555555555556;2022-08-09 15:31:34+00:00;POINT (14.340952436 51.786196165)
1,31;;-1;225233695,0;1,1723200307391461;5,416666666666667;2022-08-09 14:22:50+00:00;POINT (14.336502441 51.768163059)
1,67;;-1;128366375,0;0,19313307357086165;5,416666666666667;2022-08-09 14:23:51+00:00;POINT (14.340842675 51.769445497)
1,78;;-1;128366375,0;0,18619120100397943;5,305555555555556;2022-08-09 14:23:55+00:00;POINT (14.341163202 51.769482806)
2,08;1,6500000000000001;-1;178065896,0;0,25684212912470994;3,75;2022-08-09 09:09:52+00:00;POINT (14.342530673 51.786441928)
1,48;1,3900000000000001;-1;178065896,0;0,22087665282763833;3,8333333333333335;2022-08-09 09:09:53+00:00;POINT (14.342599295 51.786452568)
1,46;1,85;-1;178251806,0;0,2739620637575224;4,472222222222222;2022-08-09 09:13:17+00:00;POINT (14.345399737 51.786895652)
1,62;1,87;-1;178251806,0;0,25852253212853016;4,916666666666666;2022-08-09 09:13:20+00:00;POINT (14.345626978 51.786932047)
1,81;1,32;-1;178251806,0;0,24146124055858473;5,027777777777778;2022-08-09 09:13:21+00:00;POINT (14.345701583 51.786944028)
1,4000000000000001;1,59;-1;178251806,0;0,27117721640304027;5,027777777777778;2022-08-09 09:13:24+00:00;POINT (14.34588814 51.786973771)
1,06;;-1;178251806,0;0,5441144228237914;4,055555555555555;2022-08-09 09:13:39+00:00;POINT (14.34673612 51.787104235)
1,49;1,06;1;178251806,0;3,3760374960224357;4,194444444444445;2022-08-09 13:04:20+00:00;POINT (14.346784788 51.787111698)
